timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1581845922842,3729,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-171,text,true,,295613,137,239,239,http://localhost:8081/concerts/data/artists,3722,0,3
1581845922820,3800,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-169,text,true,,295446,137,239,239,http://localhost:8081/concerts/data/artists,3794,0,0
1581845923049,3589,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-116,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3589,0,0
1581845923060,3583,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-121,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3583,0,0
1581845923134,3544,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-122,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3544,0,0
1581845922854,3824,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-172,text,true,,295613,137,239,239,http://localhost:8081/concerts/data/artists,3817,0,0
1581845922941,3750,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-177,text,true,,296282,137,239,239,http://localhost:8081/concerts/data/artists,3741,0,1
1581845923163,3532,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3532,0,0
1581845923192,3504,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3504,0,1
1581845923211,3486,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-119,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3486,0,0
1581845923219,3480,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-117,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3480,0,0
1581845923265,3436,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-118,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3436,0,1
1581845923306,3397,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-120,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3397,0,0
1581845922931,3773,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-176,text,true,,296282,137,239,239,http://localhost:8081/concerts/data/artists,3765,0,4
1581845923307,3399,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-123,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3399,0,1
1581845923394,3325,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-126,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3325,0,1
1581845923375,3347,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-124,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3347,0,0
1581845923464,3258,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-125,text,true,,339,413,239,239,http://localhost:8081/concerts/data/artists,3258,0,0
