timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1581845239817,85,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,85,0,0
1581845239874,29,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7064,137,18,18,http://localhost:8080/concerts/data/artists,29,0,0
1581845239881,26,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,26,0,0
1581845239883,24,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,7064,137,18,18,http://localhost:8080/concerts/data/artists,24,0,0
1581845239834,75,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,5216,137,18,18,http://localhost:8080/concerts/data/artists,25,0,1
1581845239850,61,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,61,0,0
1581845239891,22,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,7232,137,18,18,http://localhost:8080/concerts/data/artists,21,0,0
1581845239844,75,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,5384,137,18,18,http://localhost:8080/concerts/data/artists,75,0,0
1581845239903,17,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,7232,137,18,18,http://localhost:8080/concerts/data/artists,17,0,0
1581845239865,56,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,54,0,0
1581845239888,41,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,34,0,0
1581845239892,41,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,7232,137,18,18,http://localhost:8080/concerts/data/artists,31,0,1
1581845239853,84,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,70,0,0
1581845239921,20,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,7736,137,18,18,http://localhost:8080/concerts/data/artists,14,0,1
1581845239896,48,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,7736,137,18,18,http://localhost:8080/concerts/data/artists,45,0,0
1581845239900,44,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,7232,137,18,18,http://localhost:8080/concerts/data/artists,22,0,0
1581845239919,26,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,24,0,0
1581845239910,35,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,7736,137,18,18,http://localhost:8080/concerts/data/artists,33,0,0
1581845239903,43,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,41,0,0
1581845239880,69,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,7568,137,18,18,http://localhost:8080/concerts/data/artists,47,0,0
1581845239938,13,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,7736,137,18,18,http://localhost:8080/concerts/data/artists,12,0,0
1581845239872,80,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,7568,137,18,18,http://localhost:8080/concerts/data/artists,54,0,0
1581845239944,8,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,7,0,0
1581845239907,46,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,8072,137,18,18,http://localhost:8080/concerts/data/artists,42,0,0
1581845239946,9,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,8,0,0
1581845239920,42,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,42,0,0
1581845239945,18,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,15,0,0
1581845239907,57,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,8072,137,18,18,http://localhost:8080/concerts/data/artists,55,0,0
1581845239913,52,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,8919,137,18,18,http://localhost:8080/concerts/data/artists,52,0,0
1581845239953,15,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,12,0,0
